ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1274, -0.1960, -9.9372],         self.ang_vels=[-0.0017, -0.0000, 0.0175]>
ImuData<roll_degs=1.4000, pitch_degs=-19.9000, accels=[-3.1948, -0.0686, -9.3100],         self.ang_vels=[0.0593, 0.7819, 0.2147]>
ImuData<roll_degs=1.4000, pitch_degs=-19.7000, accels=[-3.2340, -0.1470, -9.3296],         self.ang_vels=[0.0489, 0.7784, 0.1902]>
ImuData<roll_degs=1.4000, pitch_degs=-19.5000, accels=[-3.3418, -0.1274, -9.3492],         self.ang_vels=[0.0436, 0.7697, 0.1763]>
ImuData<roll_degs=1.4000, pitch_degs=-19.4000, accels=[-3.3712, -0.1568, -9.3786],         self.ang_vels=[0.0332, 0.7435, 0.1536]>
ImuData<roll_degs=1.4000, pitch_degs=-19.2000, accels=[-3.4790, -0.1666, -9.3884],         self.ang_vels=[0.0314, 0.7313, 0.1449]>
ImuData<roll_degs=1.4000, pitch_degs=-19.0000, accels=[-3.2634, -0.1274, -9.3786],         self.ang_vels=[0.0244, 0.6999, 0.1274]>
ImuData<roll_degs=1.4000, pitch_degs=-18.7000, accels=[-3.0478, -0.0882, -9.3688],         self.ang_vels=[0.0140, 0.6632, 0.1047]>
ImuData<roll_degs=1.4000, pitch_degs=-18.6000, accels=[-2.9400, 0.0098, -9.6040],         self.ang_vels=[0.0070, 0.6405, 0.0820]>
ImuData<roll_degs=1.4000, pitch_degs=-18.4000, accels=[-2.6950, -0.0098, -9.9176],         self.ang_vels=[-0.0052, 0.5899, 0.0524]>
ImuData<roll_degs=1.4000, pitch_degs=-18.3000, accels=[-2.5970, -0.3038, -10.1724],         self.ang_vels=[-0.0105, 0.5445, 0.0349]>
ImuData<roll_degs=1.4000, pitch_degs=-18.2000, accels=[-2.7734, -0.3626, -10.0254],         self.ang_vels=[-0.0157, 0.4189, 0.0175]>
ImuData<roll_degs=1.4000, pitch_degs=-18.2000, accels=[-3.2928, -0.4802, -9.7510],         self.ang_vels=[-0.0122, 0.2932, 0.0244]>
ImuData<roll_degs=1.4000, pitch_degs=-18.1000, accels=[-3.5182, -0.5782, -9.5648],         self.ang_vels=[-0.0087, 0.2461, 0.0262]>
ImuData<roll_degs=1.4000, pitch_degs=-18.1000, accels=[-3.4888, -0.4312, -9.3198],         self.ang_vels=[-0.0105, 0.1815, 0.0192]>
ImuData<roll_degs=1.4000, pitch_degs=-18.0000, accels=[-3.4104, -0.3234, -9.2316],         self.ang_vels=[-0.0140, 0.1658, 0.0087]>
ImuData<roll_degs=1.4000, pitch_degs=-18.0000, accels=[-3.1654, 0.0098, -9.2708],         self.ang_vels=[-0.0559, 0.1676, -0.0890]>
ImuData<roll_degs=1.4000, pitch_degs=-17.9000, accels=[-3.1654, -0.1764, -9.2806],         self.ang_vels=[-0.0820, 0.1850, -0.1990]>
ImuData<roll_degs=1.4000, pitch_degs=-17.8000, accels=[-3.1654, -0.2646, -9.2316],         self.ang_vels=[-0.1065, 0.1798, -0.2635]>
ImuData<roll_degs=1.4000, pitch_degs=-17.8000, accels=[-3.1654, -0.1960, -9.0846],         self.ang_vels=[-0.1169, 0.1763, -0.2932]>
ImuData<roll_degs=1.4000, pitch_degs=-17.7000, accels=[-3.1360, -0.2156, -9.1532],         self.ang_vels=[-0.1309, 0.1745, -0.3508]>
ImuData<roll_degs=1.4000, pitch_degs=-17.7000, accels=[-3.1164, -0.3234, -9.2806],         self.ang_vels=[-0.1309, 0.1763, -0.3787]>
ImuData<roll_degs=1.4000, pitch_degs=-17.7000, accels=[-3.0870, -0.2842, -9.0650],         self.ang_vels=[-0.1466, 0.1745, -0.4206]>
ImuData<roll_degs=1.4000, pitch_degs=-17.6000, accels=[-3.0870, -0.3724, -9.1140],         self.ang_vels=[-0.1501, 0.1868, -0.4520]>
ImuData<roll_degs=1.4000, pitch_degs=-17.6000, accels=[-3.1262, -0.3528, -9.0258],         self.ang_vels=[-0.1501, 0.1955, -0.4573]>
ImuData<roll_degs=1.4000, pitch_degs=-17.5000, accels=[-3.0576, -0.2940, -8.9964],         self.ang_vels=[-0.1571, 0.2286, -0.4538]>
ImuData<roll_degs=1.4000, pitch_degs=-17.5000, accels=[-3.0772, -0.2940, -9.1728],         self.ang_vels=[-0.1501, 0.2601, -0.4485]>
ImuData<roll_degs=1.4000, pitch_degs=-17.4000, accels=[-3.0380, -0.2450, -9.2414],         self.ang_vels=[-0.1449, 0.2705, -0.4433]>
ImuData<roll_degs=1.4000, pitch_degs=-17.3000, accels=[-2.8910, -0.2156, -9.5354],         self.ang_vels=[-0.1379, 0.2793, -0.4346]>
ImuData<roll_degs=1.4000, pitch_degs=-17.3000, accels=[-2.7930, -0.1960, -9.3198],         self.ang_vels=[-0.1466, 0.2670, -0.4294]>
ImuData<roll_degs=1.4000, pitch_degs=-17.2000, accels=[-2.7636, -0.2058, -9.6530],         self.ang_vels=[-0.1449, 0.2583, -0.4311]>
ImuData<roll_degs=1.4000, pitch_degs=-17.1000, accels=[-2.6460, -0.0882, -9.6236],         self.ang_vels=[-0.1414, 0.2339, -0.4363]>
ImuData<roll_degs=1.4000, pitch_degs=-17.1000, accels=[-2.4990, -0.0588, -9.7902],         self.ang_vels=[-0.1414, 0.2147, -0.4398]>
ImuData<roll_degs=1.4000, pitch_degs=-17.1000, accels=[-2.4696, -0.1568, -9.6334],         self.ang_vels=[-0.1431, 0.1728, -0.4503]>
ImuData<roll_degs=1.4000, pitch_degs=-17.0000, accels=[-2.6558, -0.1274, -9.6530],         self.ang_vels=[-0.1431, 0.1326, -0.4520]>
ImuData<roll_degs=1.4000, pitch_degs=-17.0000, accels=[-2.6558, -0.1078, -9.3982],         self.ang_vels=[-0.1466, 0.1169, -0.4520]>
ImuData<roll_degs=1.4000, pitch_degs=-17.0000, accels=[-2.5676, -0.1470, -9.5452],         self.ang_vels=[-0.1466, 0.0995, -0.4398]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.5284, -0.1078, -9.4472],         self.ang_vels=[-0.1396, 0.0942, -0.4328]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.5480, -0.1078, -9.5550],         self.ang_vels=[-0.1396, 0.0925, -0.4241]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.5382, -0.2156, -9.3002],         self.ang_vels=[-0.1344, 0.0768, -0.4032]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.6460, -0.3234, -9.4080],         self.ang_vels=[-0.1152, 0.0559, -0.3683]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.7440, -0.1666, -9.0258],         self.ang_vels=[-0.1152, 0.0454, -0.3491]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.7832, -0.2450, -9.1434],         self.ang_vels=[-0.1047, 0.0541, -0.3107]>
ImuData<roll_degs=1.4000, pitch_degs=-16.9000, accels=[-2.7342, -0.2450, -9.1434],         self.ang_vels=[-0.0942, 0.0628, -0.2897]>
ImuData<roll_degs=1.4000, pitch_degs=-16.8000, accels=[-2.6656, -0.2352, -9.1336],         self.ang_vels=[-0.0855, 0.0890, -0.2374]>
ImuData<roll_degs=1.4000, pitch_degs=-16.8000, accels=[-2.7048, -0.1960, -9.0650],         self.ang_vels=[-0.0698, 0.1187, -0.1815]>
ImuData<roll_degs=1.4000, pitch_degs=-16.8000, accels=[-2.7048, -0.2842, -9.3982],         self.ang_vels=[-0.0576, 0.1309, -0.1518]>
ImuData<roll_degs=1.4000, pitch_degs=-16.7000, accels=[-2.7244, -0.3234, -9.4276],         self.ang_vels=[-0.0471, 0.1431, -0.1100]>
ImuData<roll_degs=1.4000, pitch_degs=-16.7000, accels=[-2.6852, -0.3332, -9.4178],         self.ang_vels=[-0.0367, 0.1326, -0.0873]>
ImuData<roll_degs=1.4000, pitch_degs=-16.7000, accels=[-2.7146, -0.1470, -9.3002],         self.ang_vels=[-0.0349, 0.1292, -0.0803]>
ImuData<roll_degs=1.4000, pitch_degs=-16.6000, accels=[-2.7146, 0.0686, -9.3688],         self.ang_vels=[-0.0314, 0.1361, -0.0576]>
ImuData<roll_degs=1.4000, pitch_degs=-16.6000, accels=[-2.8028, 0.1078, -9.4276],         self.ang_vels=[-0.0279, 0.1414, -0.0436]>
ImuData<roll_degs=1.4000, pitch_degs=-16.6000, accels=[-2.8910, -0.0000, -9.3394],         self.ang_vels=[-0.0192, 0.1431, -0.0227]>
ImuData<roll_degs=1.4000, pitch_degs=-16.6000, accels=[-2.7832, -0.1666, -9.3296],         self.ang_vels=[-0.0122, 0.1396, -0.0070]>
ImuData<roll_degs=1.4000, pitch_degs=-16.5000, accels=[-2.8224, -0.0882, -9.2708],         self.ang_vels=[-0.0122, 0.1414, -0.0052]>
ImuData<roll_degs=1.4000, pitch_degs=-16.5000, accels=[-2.8518, -0.0392, -9.2316],         self.ang_vels=[-0.0140, 0.1501, -0.0105]>
ImuData<roll_degs=1.4000, pitch_degs=-16.4000, accels=[-2.8518, 0.0196, -9.1826],         self.ang_vels=[-0.0192, 0.1763, -0.0332]>
ImuData<roll_degs=1.4000, pitch_degs=-16.4000, accels=[-2.8714, 0.0490, -9.2218],         self.ang_vels=[-0.0262, 0.1920, -0.0471]>
ImuData<roll_degs=1.4000, pitch_degs=-16.4000, accels=[-2.8224, -0.0000, -9.1826],         self.ang_vels=[-0.0349, 0.2234, -0.0820]>
ImuData<roll_degs=1.4000, pitch_degs=-16.3000, accels=[-2.8028, -0.1470, -9.2120],         self.ang_vels=[-0.0436, 0.2531, -0.1134]>
ImuData<roll_degs=1.4000, pitch_degs=-16.2000, accels=[-2.9204, -0.2352, -8.9866],         self.ang_vels=[-0.0454, 0.2635, -0.1239]>
ImuData<roll_degs=1.4000, pitch_degs=-16.2000, accels=[-2.8322, -0.2450, -8.8886],         self.ang_vels=[-0.0454, 0.2915, -0.1326]>
ImuData<roll_degs=1.4000, pitch_degs=-16.1000, accels=[-3.0674, -0.1764, -8.6730],         self.ang_vels=[-0.0454, 0.3176, -0.1309]>
ImuData<roll_degs=1.4000, pitch_degs=-16.0000, accels=[-2.8910, -0.1568, -8.6436],         self.ang_vels=[-0.0419, 0.3927, -0.1326]>
ImuData<roll_degs=1.4000, pitch_degs=-15.9000, accels=[-3.0674, -0.0000, -8.4280],         self.ang_vels=[-0.0489, 0.4922, -0.1431]>
ImuData<roll_degs=1.4000, pitch_degs=-15.8000, accels=[-2.8616, 0.1862, -7.9674],         self.ang_vels=[-0.0454, 0.5568, -0.1518]>
ImuData<roll_degs=1.4000, pitch_degs=-15.6000, accels=[-2.6460, 0.3234, -7.0952],         self.ang_vels=[-0.0576, 0.7348, -0.1868]>
ImuData<roll_degs=1.5000, pitch_degs=-15.4000, accels=[-2.3618, 0.5292, -5.2822],         self.ang_vels=[-0.0593, 1.0559, -0.2304]>
ImuData<roll_degs=1.5000, pitch_degs=-15.0000, accels=[-2.1854, 0.9800, -3.3222],         self.ang_vels=[-0.0576, 1.3299, -0.2478]>
ImuData<roll_degs=1.5000, pitch_degs=-14.6000, accels=[-2.3520, 0.5978, -3.7436],         self.ang_vels=[-0.0559, 2.1572, -0.2635]>
ImuData<roll_degs=1.4000, pitch_degs=-13.8000, accels=[-2.3716, 0.1568, -5.5370],         self.ang_vels=[-0.0855, 3.1451, -0.1902]>
ImuData<roll_degs=1.4000, pitch_degs=-13.0000, accels=[-1.8522, -1.2250, -6.6542],         self.ang_vels=[-0.0908, 3.5116, -0.1414]>
ImuData<roll_degs=1.4000, pitch_degs=-12.1000, accels=[-1.4210, -0.8918, -7.0462],         self.ang_vels=[-0.0297, 4.0631, -0.0646]>
ImuData<roll_degs=1.4000, pitch_degs=-11.1000, accels=[-1.1368, -1.7052, -6.5660],         self.ang_vels=[-0.0541, 4.2569, -0.0349]>
ImuData<roll_degs=1.4000, pitch_degs=-10.1000, accels=[0.0196, -0.3234, -5.5468],         self.ang_vels=[0.0035, 4.6443, 0.0140]>
ImuData<roll_degs=1.4000, pitch_degs=-8.9000, accels=[0.7252, 0.8232, -4.5472],         self.ang_vels=[0.0087, 5.1103, 0.0995]>
ImuData<roll_degs=1.4000, pitch_degs=-7.6000, accels=[1.4602, 1.7640, -3.8122],         self.ang_vels=[0.0401, 5.4664, 0.1134]>
ImuData<roll_degs=1.4000, pitch_degs=-6.2000, accels=[2.0776, 1.9796, -4.0082],         self.ang_vels=[-0.0227, 6.2308, 0.1065]>
ImuData<roll_degs=1.4000, pitch_degs=-2.9000, accels=[4.1552, -0.2450, -11.7992],         self.ang_vels=[-0.0419, 7.4281, -0.0436]>
ImuData<roll_degs=1.3000, pitch_degs=-1.4000, accels=[1.5778, -2.3030, -22.3734],         self.ang_vels=[-0.2513, 6.4926, -0.0890]>
ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-1.5288, -1.4112, -11.4268],         self.ang_vels=[0.0384, 3.1974, -0.0070]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-1.3916, -0.6958, -10.7016],         self.ang_vels=[-0.1658, 0.6405, 0.0384]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.9212, -1.1172, -9.9470],         self.ang_vels=[0.0820, 0.0698, -0.0087]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.1470, -1.3230, -9.7510],         self.ang_vels=[0.0838, 0.0297, -0.0314]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[0.2450, -0.9702, -8.8494],         self.ang_vels=[-0.0820, 0.0471, -0.0489]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[0.0882, -0.4606, -8.9082],         self.ang_vels=[0.0122, -0.0209, -0.0017]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.1862, -0.5292, -11.2308],         self.ang_vels=[0.0419, -0.0279, 0.0279]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.3332, -0.0098, -9.4668],         self.ang_vels=[-0.0855, 0.0367, 0.0785]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0196, -0.6664, -8.8690],         self.ang_vels=[0.0314, -0.0192, 0.0733]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.0490, -0.0490, -7.5950],         self.ang_vels=[-0.0070, -0.0017, 0.0733]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[0.1078, -0.3822, -9.7804],         self.ang_vels=[0.0017, 0.0087, 0.0716]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[0.0490, -0.4116, -9.2022],         self.ang_vels=[-0.0070, 0.0140, 0.0663]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[0.1176, -0.6860, -10.2802],         self.ang_vels=[-0.0052, 0.0035, 0.0576]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[0.0784, -0.4018, -9.9372],         self.ang_vels=[-0.0105, -0.0035, 0.0681]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[0.0000, -0.6468, -11.0838],         self.ang_vels=[-0.0105, -0.0035, 0.0768]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[0.0196, -0.4900, -10.3880],         self.ang_vels=[-0.0122, -0.0000, 0.0960]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.0392, -0.6370, -9.9274],         self.ang_vels=[-0.0087, -0.0035, 0.1239]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.0294, -0.5782, -9.2512],         self.ang_vels=[-0.0017, -0.0087, 0.1431]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.0686, -0.2744, -9.5060],         self.ang_vels=[-0.0105, 0.0017, 0.1920]>
ImuData<roll_degs=1.4000, pitch_degs=-0.5000, accels=[-0.1666, -0.0686, -9.8098],         self.ang_vels=[-0.0227, 0.0087, 0.2304]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2156, -0.1078, -9.9470],         self.ang_vels=[-0.0192, 0.0105, 0.2391]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2254, -0.2156, -9.6824],         self.ang_vels=[-0.0087, 0.0052, 0.2443]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2156, -9.3688],         self.ang_vels=[-0.0087, 0.0052, 0.2443]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0588, -0.1470, -9.3100],         self.ang_vels=[-0.0087, 0.0035, 0.2496]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.3626, -0.1470, -9.8980],         self.ang_vels=[-0.0122, 0.0017, 0.2304]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.3332, -0.1078, -9.8294],         self.ang_vels=[-0.0087, 0.0017, 0.2077]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2548, -0.0882, -9.7608],         self.ang_vels=[-0.0087, -0.0000, 0.1937]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2352, -0.0882, -9.8294],         self.ang_vels=[-0.0087, 0.0035, 0.1676]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2450, -0.1274, -9.7118],         self.ang_vels=[-0.0122, 0.0052, 0.1431]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2156, -0.1960, -9.6334],         self.ang_vels=[-0.0122, 0.0052, 0.1326]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.2352, -9.7314],         self.ang_vels=[-0.0070, 0.0035, 0.1222]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.2058, -9.8588],         self.ang_vels=[-0.0087, 0.0052, 0.1204]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2156, -9.9764],         self.ang_vels=[-0.0105, 0.0052, 0.1187]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1666, -0.1666, -9.9470],         self.ang_vels=[-0.0122, 0.0035, 0.1204]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2156, -0.1764, -9.7412],         self.ang_vels=[-0.0140, 0.0035, 0.1204]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2352, -0.2058, -9.6040],         self.ang_vels=[-0.0105, 0.0017, 0.1134]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2842, -0.1470, -9.5354],         self.ang_vels=[-0.0122, 0.0017, 0.1012]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.2842, -0.1176, -9.5942],         self.ang_vels=[-0.0140, 0.0017, 0.0942]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.3038, -0.0294, -9.7314],         self.ang_vels=[-0.0122, 0.0052, 0.0733]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1666, -0.1470, -9.7608],         self.ang_vels=[-0.0140, 0.0052, 0.0576]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.2156, -9.8784],         self.ang_vels=[-0.0157, 0.0070, 0.0297]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.2254, -9.8196],         self.ang_vels=[-0.0157, 0.0070, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.2548, -9.7804],         self.ang_vels=[-0.0157, 0.0070, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.1862, -9.7118],         self.ang_vels=[-0.0175, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.2058, -9.7412],         self.ang_vels=[-0.0175, 0.0070, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.2156, -9.7118],         self.ang_vels=[-0.0157, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.1960, -9.7608],         self.ang_vels=[-0.0157, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.1666, -9.7118],         self.ang_vels=[-0.0157, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2156, -9.6824],         self.ang_vels=[-0.0157, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.1568, -9.6432],         self.ang_vels=[-0.0157, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.1862, -9.6432],         self.ang_vels=[-0.0157, 0.0070, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2058, -9.6824],         self.ang_vels=[-0.0157, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.1862, -9.7314],         self.ang_vels=[-0.0140, 0.0017, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.1862, -9.7510],         self.ang_vels=[-0.0140, 0.0035, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.1862, -9.7706],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.1960, -9.7902],         self.ang_vels=[-0.0140, 0.0052, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.1960, -9.7118],         self.ang_vels=[-0.0122, 0.0052, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0980, -0.2352, -9.6824],         self.ang_vels=[-0.0122, 0.0052, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.2352, -9.7118],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1078, -0.2744, -9.7608],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.2842, -9.7706],         self.ang_vels=[-0.0087, 0.0035, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2744, -9.7804],         self.ang_vels=[-0.0087, 0.0035, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.2548, -9.7216],         self.ang_vels=[-0.0087, 0.0035, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.2646, -9.7412],         self.ang_vels=[-0.0087, 0.0052, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.2548, -9.7412],         self.ang_vels=[-0.0087, 0.0052, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.2352, -9.8490],         self.ang_vels=[-0.0087, 0.0035, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2352, -9.8784],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.2548, -9.8784],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2744, -9.8686],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2254, -9.8098],         self.ang_vels=[-0.0087, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.2352, -9.7412],         self.ang_vels=[-0.0122, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.2156, -9.7608],         self.ang_vels=[-0.0140, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.2156, -9.7412],         self.ang_vels=[-0.0140, 0.0017, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0980, -0.2352, -9.7314],         self.ang_vels=[-0.0140, 0.0017, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0980, -0.1960, -9.6726],         self.ang_vels=[-0.0140, 0.0052, 0.0192]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1274, -0.2058, -9.6236],         self.ang_vels=[-0.0140, 0.0052, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0980, -0.1764, -9.6334],         self.ang_vels=[-0.0140, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0882, -0.1568, -9.6432],         self.ang_vels=[-0.0140, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0588, -0.1862, -9.7216],         self.ang_vels=[-0.0140, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0980, -0.1764, -9.7804],         self.ang_vels=[-0.0122, 0.0070, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1078, -0.1764, -9.8000],         self.ang_vels=[-0.0140, 0.0052, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1078, -0.2156, -9.7608],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2156, -9.7216],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.0980, -0.2254, -9.7216],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1176, -0.2156, -9.7412],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.2156, -9.7706],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1372, -0.2254, -9.8000],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.2352, -9.7608],         self.ang_vels=[-0.0087, 0.0017, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1568, -0.2450, -9.7608],         self.ang_vels=[-0.0105, 0.0017, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2254, -9.7510],         self.ang_vels=[-0.0105, 0.0017, 0.0157]>
ImuData<roll_degs=1.3000, pitch_degs=-0.5000, accels=[-0.1470, -0.2450, -9.6824],         self.ang_vels=[-0.0105, 0.0017, 0.0175]>
